,minHBint2,VR3_Dt,ECCEN,VR2_Dt,ATS7s,ATS7v,ATS7i,ATS7m,ATS7e,VABC,ATS4e,ATS4m,ATS4i,ATS4s,ATS8e,MDEC-22,ATS8s,ATS8v,SP-0,ATSC8v,ATSC8s,ATSC8m,ATSC8i,SpAD_Dt,AATS8m,AATS8v,VE3_Dt,R_TpiPCTPC,VR2_DzZ,MDEC-33,VR2_Dzs,VR2_Dzp,ATS5e,VR2_D,ATS5m,ATS5s,ATS5v,SdO,fragC,SpDiam_Dt,AATS7v,SpAD_D,ATS1m,CrippenMR,AATS6v,maxaaN,SpDiam_Dzs,SpDiam_Dzp,SpDiam_Dzm,ATSC3v,ATSC3s,ATSC3m,ATSC3i,TPC,ATSC5s,minsOm,minsOH,AATS5v,ATS8i,ATS8m,BCUTw-1h,ATS8p,ATSC2v,ATSC2s,ATS4v,ATSC2m,ATSC2i,ATS3m,WPATH,SpAbs_Dzp,SpAbs_Dzs,ATSC1v,ATSC1i,ATSC1m,MPC9,SHBa,AATSC8v,AATSC8m,EE_Dt,minsF,ATSC0v,ATSC0m,ATSC0i,ATSC7s,ATSC7v,ATSC7i,ATSC7m,SpAD_DzZ,SpAD_Dzi,SpAD_Dzv,SpDiam_D,AATS1v,SsOH,SHBint10,ATS2v,ATS2s,ATS2i,MPC10,ATSC6s,ATSC6v,ATSC6i,ATSC6m,ATSC5v,naasC,VR3_D,VR1_D,VR1_Dt,AMR,ATSC5m,ATSC5i,ATS3v,ATS3s,ATS3e,ATS3i,SHBint9,SHBint8,SHBint2,SHBint7,SHBint6,SHBint5,SHBint4,ATS0s,ATS0v,ATS0i,ATS0m,nTRing,TIC1,TIC2,TIC3,TIC4,TIC5,ATSC4i,ATSC4m,ATSC4s,ATSC4v,MPC6,nAtomP,VR3_Dzs,MPC8,VR3_Dzp,VR3_Dzi,VR1_DzZ,VR1_Dzp,VR1_Dzs,VR1_Dzi,VR1_Dzm,VR1_Dze,AATSC7m,minHBa,ALogp2,SaaN,ATS1v,ATS1i,VR2_Dzv,ATS2m,ATS5i,mindO,TopoPSA,VE3_DzZ,VE3_Dzv,ATS6s,VE3_Dzs,VE3_Dzp,ATS6v,ATS6i,ATS6m,VE3_Dzi,ATS6e,VR1_Dzv,VE3_D,WTPT-1,Class
23,7.291,24.8172,1075,27.3894,425.4444,24813.9539,18065.5308,7847.5984,897.2825,404.8327,1000.3893,10667.8487,19574.8372,542.6667,842.6846,21.4045,374.5556,20622.7113,24.8108,209.1564,38.8724,698.9868,-11.2555,993.7593,60.7826,184.1314,-6.8185,16.0354,15.7658,17.2165,12.4057,13.9597,945.9353,12.3793,9936.3763,473.7778,28596.283,37.1847,421.07,708.7939,208.5206,486.2813,6484.0865,138.1843,236.95,4.8429,275.2893,336.4255,261.7721,-98.1126,2.4577,296.0274,-37.1752,1813,-44.7625,0.0,9.2266,238.3024,17605.8924,6807.6521,15.998,151.9479,-418.4895,18.3894,29301.8022,-6.3353,-10.949,11032.9822,4234,439.1448,356.363,98.5564,-5.4935,41.942,300,47.4636,1.8675,6.241,496.8797,0.0,2414.1507,1619.3202,81.6457,46.4764,-982.0342,-31.2441,-244.1414,341.4185,332.8936,403.6659,370.5989,311.7465,9.2266,0.0,26913.6608,371.7778,13420.9072,332,20.4574,-1102.9341,11.4132,-717.2105,141.1959,8,21.9584,445.6562,986.0196,147.2869,-486.1547,20.9153,30437.7564,457.8889,946.4805,18298.4059,0.0,0.0,7.291,8.3487,9.0595,0.0,0.0,322.1111,14405.9194,8196.1617,5813.3927,8,151.3151,200.3187,261.5638,294.8249,297.5798,6.2351,-312.5655,0.1266,-8.2348,184,36,21.966,266,22.3909,22.5201,567.5697,502.5494,446.6068,520.9185,567.9675,569.9283,-2.0516,1.0523,2.9739,9.576,18081.2972,8197.9573,15.4084,9810.0237,18396.3951,11.2873,100.46,-5.3639,-4.9386,487.1111,-4.4122,-4.5028,27486.2019,17409.203,9310.1629,-5.2316,903.8287,554.7007,-9.6731,75.2426,0
126,0.0,26.4489,1318,15.4465,516.9444,37162.5715,33944.2553,11345.3643,1579.0434,477.3122,1413.8693,11954.2011,29405.9116,522.5,1523.3379,0.0,480.9444,37003.3941,27.7606,458.9811,2.5403,191.9,7.508,1182.2587,52.7839,179.6281,-6.811,10.8657,14.5766,11.5699,32.6392,10.8588,1404.4881,12.0062,11908.7541,509.7222,36594.2276,13.4391,569.07,818.5252,176.9646,606.2772,7555.1196,168.134,198.1363,5.1079,400.4479,467.8351,345.7073,-228.7248,1.1425,-46.4109,-12.8535,2103,-21.3909,0.0,0.0,199.9685,32705.0375,10873.4805,15.9949,279.8374,-16.4218,3.9716,36037.8578,169.5996,-0.6716,12112.9489,5977,617.3619,524.4661,-0.9788,-17.4154,200.9094,367,19.5925,2.2281,0.9316,591.1294,0.0,3612.0349,2281.9978,114.286,2.3272,11.3926,35.3726,-304.7576,461.5383,443.5527,567.812,442.8403,281.9976,0.0,0.0,32241.554,377.0556,20073.2663,417,-11.3678,-2081.8549,-61.4323,-1287.7537,99.4361,6,25.4159,492.2544,633.3048,175.5534,-502.6667,25.5055,36528.9814,474.0556,1315.4927,27099.7118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8056,17008.3628,11311.4293,6368.6063,9,229.5526,290.3903,355.8772,393.8772,399.8772,-13.9935,-228.5842,-12.5573,-565.9162,200,16,29.5163,312,25.004,27.5806,597.6411,445.2101,1338.2079,834.6216,597.2455,594.7671,-1.4512,1.9205,6.1202,15.0313,21713.818,11143.2375,11.1906,11095.0851,29318.0615,13.4391,66.63,-4.07,-4.5038,498.2778,-3.7764,-4.6193,37645.8916,29824.0074,11814.8993,-3.9573,1442.4608,458.8154,-5.2985,86.286,1
81,0.0,26.2887,1259,10.5113,611.9444,43041.774,32594.9557,14306.8441,1579.191,486.0112,1446.3624,14189.6603,29167.3152,569.9722,1539.4197,0.0,583.4444,43472.9296,29.0784,-998.7339,-22.7631,-1035.6816,-2.9816,1712.2192,68.1651,215.2125,-8.2628,19.9282,26.1417,22.923,20.0494,37.2682,1549.6307,28.2625,13877.5345,579.8333,42764.6741,14.392,694.07,1162.8489,208.9407,587.4816,7983.9279,177.9955,202.8309,5.082,338.5933,382.9092,298.8747,1280.7914,6.2361,957.7934,2.8715,3447,-4.5985,0.0,0.0,209.6308,31298.2176,13769.3475,15.9949,313.3153,238.2703,4.7237,41961.2428,503.5133,-11.5531,13965.8155,6056,547.6257,471.1979,11.7313,-26.0384,206.9173,672,20.5907,-4.9442,-5.1271,709.7827,0.0,3703.1334,2320.0742,117.5624,-6.9674,487.3895,25.2975,-83.2021,423.1885,408.9577,507.6308,410.3339,286.9945,0.0,0.0,34727.6922,394.0,20803.812,853,2.2305,372.689,-21.4635,298.7071,-723.9093,4,30.5418,1215.2896,451.9878,184.7483,-384.9289,-20.4824,40086.4765,500.4167,1365.9606,28030.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.8889,17855.3966,11565.018,6657.1346,17,244.2896,321.941,397.941,424.3474,428.3474,11.5021,-412.2859,8.2298,-766.1475,299,31,29.0654,538,31.7312,30.1248,1124.0925,1602.5324,862.1221,1102.9779,1124.207,1124.8794,-0.4039,1.8274,10.4853,10.0986,22959.5584,11512.9028,31.6622,12134.5188,31712.642,14.392,67.79,-2.9429,-3.2044,593.7778,-1.5551,-3.2811,43405.812,33590.2584,14137.829,-2.8773,1617.2866,1361.4761,-8.9491,91.1833,0
79,0.7419,21.5416,1109,9.126,473.8488,27260.6138,21175.218,11914.9258,1045.1103,444.3387,1087.001,11560.6553,21866.4786,518.6348,965.2464,13.7416,550.7181,25737.1899,26.1561,-252.1911,65.7241,-278.6244,15.8916,867.7681,100.2424,216.2789,-6.8903,6.1384,14.7519,10.1331,8.8815,12.371,1063.2243,12.7844,11343.5558,475.624,27809.7096,37.5368,349.12,584.6259,209.697,519.5085,8150.966,133.2871,209.7071,0.0,556.0908,404.1887,256.8532,-601.7836,-38.3725,-1149.2679,-16.2136,1656,-35.6089,0.0,0.0,207.5351,19042.8271,11928.8414,34.9689,185.4163,-374.347,43.2919,28360.778,186.3306,2.454,12236.7257,4598,543.246,696.3923,100.3691,-7.9368,368.8291,273,61.6768,-2.1193,-2.3414,433.884,13.6164,2687.4862,3120.9632,118.4807,-30.5656,299.1314,-1.1046,-23.8512,360.3983,388.2185,503.4649,377.0395,295.849,0.0,5.617,26512.7354,432.4043,15424.0449,323,8.6521,107.2623,0.271,226.6771,187.8214,6,22.7888,473.0213,337.6612,148.3777,404.8516,-40.69,29374.3644,482.8565,1055.0575,20856.1824,6.819,14.4405,20.4793,0.0,15.3274,0.0,12.3833,359.2214,14596.447,9271.0494,8217.49,6,222.5946,266.7003,307.7198,317.7198,317.7198,-16.3612,-826.296,1.05,-430.3648,162,27,21.4411,243,22.6672,22.8987,545.82,457.7284,328.6149,487.2734,544.3138,617.3641,-0.1835,0.7455,2.8788,0.0,18046.7876,9005.0454,13.8042,11664.725,21516.7032,11.2295,123.64,-9.1273,-4.4299,475.4506,-1.1212,-4.97,27681.3399,21444.0187,11992.7049,-4.8216,1053.1916,510.757,-4.83,75.975,0
84,0.0,19.8484,1016,12.4056,343.25,20000.7492,17717.4942,7244.4583,842.7578,369.0469,1082.9925,9287.6157,22155.093,535.8333,840.8128,19.4227,432.8889,18496.0976,23.0014,-340.3081,-100.6631,-1188.7576,-12.0125,755.5437,69.4466,183.1297,-4.7066,10.2647,11.7222,6.7758,10.8301,11.0058,953.7934,15.4706,7816.6677,398.0556,23232.6035,13.1271,313.09,537.3743,181.825,458.1892,6210.9835,120.352,182.6379,4.0889,305.5504,380.5894,278.5575,-221.3011,21.7273,195.9712,-39.6366,1296,-36.877,0.0,0.0,190.4312,17252.8046,7014.1116,19.0013,122.7261,-1.4993,109.3539,25369.4438,247.6755,66.2178,9839.1716,3645,495.3198,379.3644,-33.9975,-16.7947,104.6374,189,60.5123,-3.3694,-11.7699,377.7718,12.7537,2399.9369,1924.6548,146.4783,22.7703,220.9519,-53.0461,859.4146,352.5924,341.9952,432.5941,354.8314,286.4796,0.0,0.0,23930.8332,500.0,15211.6205,228,42.402,-236.2789,21.6668,556.1965,-262.3852,5,20.577,510.5313,409.384,125.7648,-480.4053,-0.4571,26561.4269,429.8056,969.8313,19592.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0347,12692.1671,8683.0246,5861.1823,6,181.6401,216.9389,252.1582,267.668,267.668,23.7748,-868.6595,-42.4529,-407.3805,135,18,19.4002,175,19.4533,19.8815,386.8311,363.1905,357.3925,413.52,387.302,385.9099,7.8129,1.7336,0.9942,8.0376,16042.8584,8264.8998,10.4891,9761.3853,19641.9453,13.1271,62.47,-4.6303,-3.2964,360.5278,-4.1188,-2.5061,21551.269,18856.2457,7433.4315,-4.9358,899.8891,346.1401,-6.0744,68.2585,0
39,0.0,22.771,888,38.482,348.5556,20099.347,12599.1008,7198.5837,657.1424,358.1209,880.3623,9363.4309,16992.5184,497.3333,628.1816,16.2374,351.2222,17821.7343,21.8193,-75.2575,13.3295,164.9681,-11.7916,884.1437,81.1646,222.7717,-9.761,8.9184,16.1173,16.5863,14.0125,19.6555,784.8402,14.4678,7964.7537,404.3889,22108.6793,38.5666,377.06,606.731,239.2779,384.9467,5866.6408,123.845,245.9314,0.0,233.475,286.1966,219.3777,-178.7357,0.7193,268.425,-29.8992,1774,-43.2952,0.0,0.0,225.5988,12206.2489,6493.17,15.999,121.8302,-350.3694,7.36,24995.8872,21.4637,-7.1721,10088.5588,2974,378.0107,299.863,29.9342,-7.2903,71.573,313,45.1197,-0.9407,2.0621,442.0719,0.0,2050.2516,1375.5897,68.6231,1.9568,-157.4168,-6.1731,63.3483,284.9702,279.4328,340.4815,291.8771,316.8621,0.0,0.0,24395.2692,322.1111,11923.9657,352,-17.007,-158.0143,17.5608,-261.0503,268.9853,6,19.6405,462.9703,1231.4245,129.7127,-305.5902,11.2139,27431.4677,409.5,842.84,16075.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5833,12798.8033,7049.7857,5181.3561,9,125.2132,169.2711,217.8192,241.329,250.0838,-5.8394,-208.4355,17.2322,-305.2174,170,32,19.5382,261,20.6211,20.3881,515.754,628.9765,448.4008,584.8038,515.8006,515.5518,0.7541,1.1715,5.1252,0.0,16159.9684,7152.1716,18.6449,9032.0476,15173.3404,12.3312,76.04,-16.5022,-15.5519,366.7222,-7.9029,-9.0998,20658.236,12715.9891,7574.1544,-13.7789,672.8289,596.6367,-13.3801,67.4237,0
96,0.0,27.4993,1307,13.9293,545.1667,36285.8837,26718.6752,13180.0343,1310.5683,456.6433,1348.8383,13836.7005,26902.2634,556.5278,1200.6665,22.7297,510.8889,36225.7959,28.6558,-415.1234,-4.697,-416.1213,-5.91,1789.8768,84.5495,236.7699,-12.1321,19.5362,17.4285,23.0011,16.3369,17.6146,1341.5559,25.9024,13165.118,527.8889,38746.9965,14.1732,795.09,1228.7848,215.9874,601.9308,8247.149,170.4985,211.7309,5.0258,312.5247,425.481,301.3303,187.4158,3.617,352.6486,-28.7639,3476,6.7723,0.0,0.0,221.4114,23651.4143,12936.0717,15.9969,248.5636,425.7148,0.6045,39519.637,251.764,12.5886,14043.5576,6217,591.2443,434.8593,-48.0562,-30.0287,195.7344,666,31.0639,-2.7132,-2.7197,709.7827,0.0,3175.649,2116.5533,109.7857,7.0243,1266.3831,24.7866,689.1596,420.3097,405.5966,530.0203,428.6041,296.1534,0.0,0.0,34169.5829,411.4722,19374.8305,849,-6.6064,-60.3695,-24.0309,-18.2485,-863.9848,6,30.1668,1113.805,598.9589,177.3285,-297.1925,-29.7153,38714.5017,492.7778,1242.3978,24574.5721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.9167,17254.6419,10572.826,6874.4459,19,241.7277,317.6152,372.9182,389.6731,393.6731,20.8174,-449.4352,2.5117,-430.0865,303,31,28.1849,545,28.5087,28.3481,749.4247,757.4295,702.4848,729.6539,749.3779,749.5921,4.1021,1.6097,2.6608,9.9863,22211.506,10827.1577,17.6938,12729.7421,26960.9972,14.1732,86.25,-3.5159,-2.9684,544.0556,-2.724,-2.4272,38111.5662,28224.8928,13063.8747,-3.3217,1384.9659,760.8321,-7.4644,92.0717,1
86,4.8475,27.8307,1404,17.9696,608.5,34252.8329,31274.653,10773.9758,1492.4077,515.4159,1419.5458,12511.6496,28843.5522,609.8889,1344.3061,20.2376,537.1111,30348.3366,29.3797,-130.7056,-11.2542,-254.4619,-4.8958,1303.3945,55.0119,172.4337,-13.8831,6.6916,15.0857,16.8031,12.4367,10.9259,1420.5746,21.0211,12332.8668,605.5,36788.1513,39.0031,487.08,946.7066,174.7594,650.7629,7572.8863,161.3547,202.7014,0.0,447.4746,550.5353,402.3611,-679.5953,2.6785,-152.9026,-23.8874,1757,22.54,0.0,0.0,198.8549,28442.8905,9682.0972,15.9969,223.3321,638.8571,5.8881,37175.6837,483.3279,11.5746,12967.929,6650,711.8454,576.0061,82.5695,3.6891,140.4098,275,44.5336,-0.7426,-1.4458,651.6972,0.0,3542.9071,2334.9698,111.5348,-25.7289,-693.5621,-28.9428,-452.675,521.6236,503.7758,644.8156,497.0653,285.0272,0.0,0.0,32086.6347,402.8611,19316.747,274,-12.8011,-1743.1998,-39.9028,-967.6434,718.7249,9,28.4894,882.885,754.725,174.3481,190.9334,26.8402,37720.8609,558.25,1263.6484,24979.0879,4.6507,0.0,4.8475,0.4968,0.0,4.9032,0.0,323.6389,17166.7464,11286.1742,6683.3302,8,234.3001,301.3577,357.961,392.3674,400.3674,-42.4349,-481.8412,-20.1179,-890.5276,191,17,26.2849,248,25.741,25.9705,633.5974,458.8865,522.3395,484.6653,635.8996,651.8267,-2.3096,1.2328,8.6066,0.0,21662.066,10987.8573,10.4045,11171.2786,29488.7465,12.5953,94.44,-13.3033,-15.9477,571.3889,-12.3377,-13.2367,36688.9537,27935.769,11654.1229,-12.0032,1378.4136,436.991,-15.2975,86.9266,1
115,0.0,25.0444,1230,13.0949,623.4167,36397.0418,36278.9644,11024.3513,1674.9775,471.3461,1589.3631,12922.2153,32432.2377,601.3056,1345.8822,0.0,529.6667,31554.6752,27.269,70.0074,-11.1941,-18.0472,2.6817,1003.2035,55.3173,177.2735,-8.7932,6.5258,12.0586,11.0893,12.1234,12.2947,1738.0827,12.3238,12802.8804,626.1667,42689.0001,26.6373,556.07,671.6896,162.4868,558.6382,7350.7923,158.606,166.6382,0.0,460.7809,441.288,356.5971,-383.0152,-8.0334,-300.1754,-10.6656,2159,15.712,0.0,0.0,184.0043,28412.8567,9846.4759,15.9959,233.8993,-37.0294,2.0209,41770.972,-30.9113,2.9742,12374.6241,5388,573.72,590.3082,157.5075,-8.4732,140.0422,358,37.1961,0.3933,-0.1014,501.6018,0.0,3496.081,2248.4415,108.7321,8.9527,844.1077,5.9202,509.4999,467.1852,455.6419,538.0724,414.2597,285.126,0.0,0.9637,33468.1646,368.2778,19833.3581,420,19.4038,216.0636,0.3008,482.4548,-1343.3467,4,24.8016,492.9523,523.7944,165.3837,-710.4024,-32.2955,39444.3276,499.3056,1408.7577,28743.7973,0.0,8.0311,0.0,0.0,3.1757,0.0,0.0,290.3681,16526.8388,10973.9285,6283.0981,9,251.5502,311.8394,354.3688,367.4882,367.4882,-21.9315,-1114.3751,-37.9136,-1370.8228,218,11,24.7361,319,24.7922,24.7164,482.3439,491.7874,484.9362,482.5565,482.3614,482.465,2.2746,1.6483,0.0502,0.0,21384.4519,10820.733,18.8561,11137.5734,36378.4771,12.9002,95.99,-4.509,-3.2086,607.5556,-5.4115,-2.8269,41492.9186,39957.4824,12391.9832,-4.8327,1845.1659,754.2426,-4.7359,83.9231,1
166,1.566,8.3016,309,5.5937,117.6667,6201.3952,5633.2405,2188.9905,268.2566,195.3205,426.2829,3633.9093,8707.826,200.7778,208.3658,8.7349,81.3333,4699.803,12.372,60.6129,-3.1521,2.3456,-7.8586,306.7565,59.88,174.0668,-2.9706,9.9054,6.9594,3.8792,6.4893,8.4813,371.3568,8.772,3250.4595,178.1111,8861.6908,11.9568,94.05,215.1775,182.394,145.7533,3254.0528,71.9807,192.3028,3.7065,84.9523,112.0847,82.6517,-254.5782,-3.7177,-211.0582,2.4825,464,4.6902,0.0,0.0,184.6186,4487.6505,1616.7611,15.9949,33.9888,-264.6594,3.433,10665.4493,-88.4676,21.3432,4150.1178,636,144.8584,107.1234,65.4761,2.6308,26.5299,59,17.3124,2.2449,0.0869,153.3783,0.0,1280.7423,899.0942,49.2381,-10.2741,-101.152,-8.9287,-187.3697,105.3718,101.4969,130.8561,111.411,288.2045,0.0,0.0,12330.9709,173.8056,7120.9912,48,-6.5646,-18.3217,-13.1777,-58.384,152.6812,2,9.1115,157.8968,100.6868,71.6249,302.9715,-16.799,12392.7431,193.3333,446.5891,9055.7924,0.0,0.0,10.0656,0.0,0.0,0.0,7.1066,135.3889,7006.2046,4527.9147,2926.3464,4,80.1996,100.9545,120.6059,128.6059,132.6059,-6.8428,-177.9199,0.0999,-375.114,51,18,8.569,56,9.0508,8.7201,125.2694,152.6639,116.8078,127.0365,125.2693,125.2737,-5.5109,2.6348,1.2656,7.3051,8646.1341,4488.3283,25.2849,4548.6803,7711.3944,11.9568,70.67,-3.5725,-1.779,140.1111,-4.2889,-1.4468,7307.5062,6217.4355,2692.6608,-4.3924,300.159,455.1283,-4.1454,37.1433,0
143,0.0,9.9389,217,20.353,70.6667,2114.7852,2896.8102,726.7938,136.7417,161.0673,392.339,4337.8725,7738.5317,166.5556,63.2033,6.2882,26.0,652.4182,11.4054,55.3347,-9.7299,-101.0283,2.5664,422.9251,10.8418,81.5523,-5.7152,22.3815,9.6654,10.6179,17.0385,11.1745,336.8069,8.7332,3114.6173,153.7778,8591.8605,0.0,128.04,237.7391,124.3991,105.6356,3169.7796,68.656,163.7574,4.0755,45.9393,65.9777,47.4253,114.5899,6.1954,161.4868,2.0571,947,-2.5936,0.0,9.3461,199.8107,1384.7558,86.7344,15.9949,5.8342,-79.9831,9.249,12381.4514,33.9257,6.287,5069.6608,437,94.9233,64.4566,86.2275,5.9885,11.384,145,9.3461,6.9168,-12.6285,211.4626,0.0,1024.9294,688.0253,42.0272,-6.0523,-26.5706,1.4591,-107.8858,67.5916,66.2118,83.5717,74.4006,315.9169,9.3461,0.0,13013.7233,166.8889,6242.3168,135,-7.869,-17.1453,6.1161,-186.6649,-654.6759,1,8.5006,148.4651,346.0006,68.1963,-281.2721,-30.7571,13947.9759,183.4444,410.1962,7992.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4444,6669.6392,3761.9217,2727.1022,12,67.0196,82.5293,98.0391,106.0391,108.0391,-18.6894,-76.1436,-0.1753,-276.0632,109,17,9.6368,152,8.9196,8.8851,164.3113,189.9658,289.6552,186.144,164.2076,163.7008,-6.3462,9.3461,1.2905,11.7269,8529.7552,3898.2572,10.4063,4840.7592,6834.2961,0.0,58.9,-7.0466,-1.5186,112.6667,-3.265,-0.8706,5076.4779,5215.4749,1756.106,-6.1456,245.6699,176.9079,-3.9298,36.2115,0
47,0.0,24.0208,1080,27.3232,392.9568,29079.2278,30194.2671,9070.6857,1382.9213,425.0893,1318.2758,10932.9178,27305.3621,460.323,1263.6,18.2217,352.9115,24224.2736,24.1037,1306.3585,15.1672,1059.138,10.813,926.1811,41.8262,140.0247,-9.2996,9.3902,14.2736,11.5527,10.1676,10.4287,1382.4083,11.9642,10376.2594,474.2428,33257.4,13.3843,410.07,659.0203,154.6767,467.2077,6754.6344,140.502,173.6629,4.9179,331.9863,384.858,281.9974,-79.3432,-3.3484,-269.1933,1.6084,1716,-20.2166,0.0,0.0,183.7425,28469.0625,7235.928,34.9689,196.9666,354.709,6.3173,33116.9682,519.2681,-7.6764,11261.6143,3945,491.4334,417.1818,-5.2043,-15.6975,164.8878,273,18.6304,7.5512,6.1222,463.0905,0.0,3265.2143,2812.1062,98.0067,0.1373,-964.7864,-27.6855,377.4754,361.515,349.6475,450.7482,356.0869,275.9297,0.0,0.0,28704.5423,316.6605,18707.95,316,-14.0602,-1639.2856,-23.2838,-1085.8508,-350.7618,8,21.1304,418.7474,956.3123,144.2646,-928.1821,34.1614,32867.0832,411.1852,1229.8613,25463.6161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.8664,14665.7507,10137.7473,6561.4959,8,226.0445,292.2649,329.0589,339.0589,339.0589,-30.3463,-866.634,-13.4278,-873.561,176,16,20.5609,248,20.6497,21.2112,499.575,365.0052,355.8659,428.5177,499.6527,520.9751,2.0078,0.8578,3.0951,9.8087,18763.2185,9894.929,10.9146,10355.5157,29224.3003,13.3843,53.74,-3.8507,-3.9585,428.0967,-3.0056,-3.9193,32822.2869,30015.1491,9593.4636,-4.0117,1408.4446,382.0098,-7.2932,73.1191,0
94,0.6388,23.7619,1233,11.3501,451.0905,32593.391,20764.0032,12319.0598,1047.7853,456.4111,1134.0215,13980.4011,22617.1298,445.3352,1075.1291,25.0156,454.9444,29969.1779,26.5095,-755.9971,-32.8018,-821.0887,5.0066,1224.6905,78.2942,215.6056,-5.5413,9.8829,11.4514,17.0532,16.7124,17.135,1085.3609,12.5178,11467.1001,415.6502,31248.0635,13.2033,543.08,878.0574,239.6573,547.8449,7814.7795,157.1667,225.273,0.0,352.0395,404.2301,307.3533,-243.765,10.7269,352.0733,-27.2605,2076,7.0531,0.0,0.0,220.0568,21621.7432,10882.8953,34.9689,220.4744,-263.417,0.5846,33501.0333,246.2126,-11.1569,13278.2449,5162,528.5774,492.3872,110.8305,1.2091,121.3571,356,24.8695,-5.4388,-5.9071,612.3452,0.0,2887.567,2960.3569,97.7159,-2.9597,-129.3227,-5.2219,219.9983,403.6373,400.77,489.9102,409.8229,312.2861,0.0,0.0,30600.5913,332.4218,15430.4058,411,7.1995,1042.3737,33.7368,673.3182,-252.3971,4,24.1438,488.1937,442.6531,170.1288,-240.5675,-24.4558,34335.1804,409.786,1046.5776,20489.1668,0.0,0.0,0.6388,0.2855,0.8781,0.0,4.4942,228.5921,16284.4087,9146.1189,8014.0034,10,196.0793,245.9147,302.2052,333.4663,343.0759,-17.292,423.5105,8.0221,-590.6398,201,26,25.2709,307,25.3683,23.7274,446.6034,668.2643,651.7831,438.7639,446.6181,453.651,1.6176,-1.8267,16.5649,0.0,20298.5944,9254.4359,14.3869,12214.2326,21927.5572,13.2033,99.11,-18.7574,-7.2438,429.4342,-6.6389,-6.7189,31538.2167,21869.0563,11695.3383,-10.7937,1073.1904,561.089,-12.3773,82.1458,1
150,5.5939,26.2963,1197,41.3055,383.1944,19867.2532,15418.5127,8029.3335,762.1228,410.4732,969.8851,10071.96,19662.1816,494.2778,757.1435,10.6152,405.4167,20338.6753,25.2335,-244.368,-27.5187,-672.1629,16.5774,905.8157,86.6971,221.0726,-7.4418,7.6509,17.8134,9.9215,14.9382,14.2077,902.2066,20.5682,9802.5626,540.4167,22759.5767,36.53,340.12,659.6924,209.129,541.4648,6711.4688,129.8004,202.4802,4.3081,324.0262,476.3439,313.5124,-423.5169,-49.7612,-612.1098,-26.2163,1402,4.7531,0.0,0.0,210.7368,14983.3851,7976.1371,18.9984,134.6199,-224.9757,12.6753,24375.0769,294.447,-19.6423,10047.1686,4671,624.7113,417.8097,-18.9982,-14.6114,81.0601,214,63.0273,-2.6562,-7.3061,452.9079,13.5582,2329.803,1838.6475,113.3481,10.3937,600.1902,-22.038,554.6362,408.9563,389.5496,543.8549,410.7339,286.3915,0.0,7.091,23931.7518,388.4167,14634.2111,246,-10.3923,41.3863,-14.8985,7.257,-460.6222,6,23.7862,740.4548,1486.9985,132.6915,-224.6956,23.2198,25571.6834,482.8333,946.2018,18720.0269,0.0,3.1897,11.8881,11.89,0.0,9.7422,0.0,369.5556,13469.7194,8895.6218,6238.8117,6,213.1264,250.7898,286.009,294.009,300.009,-5.6247,234.7867,-10.7728,364.3712,141,21,22.6348,194,22.4543,23.5563,641.2842,511.4757,537.7748,694.6585,639.5034,641.312,5.8383,1.0176,0.5663,8.2032,16610.7081,8727.4138,19.7934,9954.6622,17731.8616,11.1288,133.03,-4.3424,-3.7433,429.0278,-4.5064,-3.8828,20855.4588,16758.4547,8293.2663,-4.6172,835.6634,712.5608,-5.8552,74.1213,0
